112	28
176	14
231	8
493	58
606	8
661	6
830	6
830	9
855	59
855	68
1018	56
1067	25
1067	52
1077	49
1134	48
1154	20
1200	59
1283	17
1317	26
1329	72
1354	59
1354	66
1396	49
1406	50
1406	51
1407	5
1417	70
1684	51
1684	73
1688	73
1701	19
1701	59
1708	4
1795	16
1898	66
1923	38
1949	24
1957	18
1995	14
1997	14
2071	5
2071	69
2167	62
2167	72
2396	55
2539	65
2550	53
2569	40
2592	12
2629	21
2629	72
2633	1
2635	21
2636	39
2854	48
2854	61
2951	42
2956	10
2966	75
2967	57
2967	61
2973	2
2973	11
3020	20
3020	31
3118	54
3240	56
3257	29
3266	25
3266	49
3266	61
3266	68
3272	33
3365	22
3457	58
3487	63
3543	29
3600	57
3685	9
3971	40
3981	51
3993	48
4052	39
4066	10
4066	27
4129	71
4129	72
4132	12
4160	12
4201	28
4201	47
4211	48
4278	2
4278	3
4278	14
4278	20
4278	27
4282	72
4298	73
4325	55
4345	71
4418	43
4431	10
4431	36
4431	75
4436	17
4528	12
4546	45
4546	66
4563	58
4616	21
4616	23
4616	57
4673	43
4673	47
4676	16
4676	47
4688	21
4705	13
4715	4
4739	61
4744	5
4744	60
4796	33
4796	65
4797	5
4797	30
4797	70
4825	36
4860	74
4881	55
4968	33
4985	23
5038	47
5055	37
5119	30
5122	52
5171	17
5171	44
5211	19
5247	58
5285	70
5330	31
5345	1
5345	16
5345	41
5345	54
5391	58
5459	52
5473	31
5548	58
5548	71
5623	52
5674	64
5679	49
5682	17
5827	21
5827	28
5827	50
5896	43
5924	75
5972	66
5976	20
6051	2
6131	11
6187	71
6273	16
6275	14
6275	49
6296	73
6437	75
6573	68
6653	19
6653	54
6660	47
6687	64
6795	51
6795	73
6801	34
6878	60
6988	6
6988	65
6999	36
7067	67
7183	14
7183	42
7254	56
7254	57
7254	66
7469	8
7494	3
7517	60
7604	19
7653	36
7653	37
7653	40
7653	49
7653	55
7694	65
7796	2
7796	16
7822	44
7823	25
7823	26
7847	64
7860	41
7860	45
7985	54
7996	16
7996	40
7996	63
8043	8
8043	38
8233	12
8241	45
8404	29
8404	35
8439	62
8546	24
8704	55
8717	4
8787	17
8787	34
8787	42
8864	30
8904	49
8949	31
8979	65
8997	28
9057	45
9057	54
9057	56
9142	7
9155	67
9169	27
9211	26
9229	4
9335	66
9389	6
9389	34
9432	39
9479	26
9511	59
9548	26
9676	46
9690	58
9690	61
9690	68
9711	23
9751	48
9760	35
9861	22
9861	40
9909	5
9927	37
9976	59
10009	60
10035	15
10122	8
10142	16
10220	35
10220	57
10221	35
10226	71
10282	41
10589	5
10589	70
10639	11
10698	11
10698	49
10708	7
10708	27
10708	70
10731	48
10746	37
10746	59
10747	5
10747	63
10751	15
10790	65
10793	56
10793	67
10808	3
10843	27
10861	29
10861	31
10861	32
10861	54
10867	70
10885	35
10906	19
10906	20
10942	4
10954	10
10954	12
10954	13
10954	14
10954	30
10954	48
10954	55
10960	16
10960	17
10986	3
11029	3
11029	9
11029	17
11029	18
11029	31
11029	66
11112	58
11122	9
11126	28
11160	6
11235	42
11240	21
11287	4
11287	12
11287	14
11425	71
11468	17
11468	75
11512	8
11551	57
11562	29
11658	44
11762	4
11904	58
11909	19
11909	40
12008	73
12038	7
12038	13
12038	48
12070	64
12126	25
