2	55
9	42
11	7
17	53
18	3
22	47
25	6
26	49
27	47
28	29
33	15
35	7
36	37
42	8
45	3
47	56
50	49
51	59
53	76
57	39
59	50
64	71
74	12
82	64
83	5
84	37
86	68
87	24
95	7
96	23
97	17
98	65
100	70
102	62
104	26
105	62
106	43
113	45
116	8
119	3
120	15
121	14
123	35
130	42
133	67
144	66
145	49
149	57
152	62
164	20
166	35
167	17
169	46
175	17
179	54
180	65
189	31
197	26
198	16
200	42
201	2
204	7
210	8
212	80
216	3
218	67
225	80
229	55
231	34
232	51
233	12
239	56
242	19
243	51
245	16
249	64
251	50
253	39
254	55
255	37
256	12
258	66
259	29
262	3
266	72
271	23
272	28
284	78
285	77
286	30
287	42
288	22
289	79
295	47
297	57
299	18
311	23
313	59
315	47
317	46
319	26
320	25
321	62
323	3
324	64
326	58
327	29
331	33
333	45
334	42
337	63
340	58
350	45
352	23
358	12
359	48
360	7
362	74
368	60
378	61
380	54
381	70
382	50
385	45
386	9
390	41
391	27
393	44
398	55
400	80
401	34
402	29
405	19
407	78
412	71
413	50
414	56
415	74
418	69
422	12
424	24
425	69
432	18
441	41
443	49
445	21
446	22
449	33
451	33
452	42
456	25
457	51
459	34
460	24
461	80
463	38
465	19
467	47
470	61
471	11
472	61
476	22
477	22
479	52
480	39
483	55
492	10
496	11
499	14
501	17
509	12
515	7
520	57
523	18
526	2
532	34
535	34
538	29
541	40
542	49
543	16
544	18
546	45
547	41
550	4
561	76
562	42
565	55
568	1
570	59
572	18
577	36
583	70
588	41
590	9
591	30
592	70
594	39
596	74
597	7
599	80
603	3
605	11
606	63
607	21
609	50
613	64
616	6
621	69
622	52
626	35
627	29
632	74
633	35
636	71
639	31
640	35
643	63
644	18
652	7
655	50
656	7
657	32
659	17
662	29
663	64
664	75
666	72
667	33
668	67
669	52
670	20
671	16
672	58
673	41
676	56
680	20
683	16
690	28
696	19
700	70
703	38
708	51
710	45
716	13
718	45
720	69
722	62
726	74
735	16
736	6
743	56
744	47
746	54
748	64
750	74
751	74
753	44
754	41
755	74
756	1
761	2
765	62
766	62
772	38
773	64
780	59
783	48
785	64
786	8
791	44
792	70
795	61
802	31
803	53
805	25
806	17
818	51
822	11
823	80
828	53
838	53
841	17
842	13
845	65
846	26
847	72
850	40
856	47
861	59
862	9
863	78
871	8
874	12
876	39
887	13
894	80
899	42
903	80
905	55
911	74
914	70
915	62
918	63
920	24
923	63
928	14
929	58
933	49
942	34
944	34
948	79
949	21
951	33
952	77
957	9
959	44
962	50
963	24
966	3
968	20
971	22
974	18
976	31
981	15
983	25
984	10
985	70
987	45
990	24
991	34
995	19
998	80
1004	60
1006	76
1009	74
1013	11
1016	28
1021	31
1023	13
1024	61
1027	49
1029	63
1032	7
1034	69
1040	42
1041	5
1043	57
1044	40
1045	38
1048	59
1049	28
1051	42
1055	34
1061	7
1064	64
1068	40
1074	19
1076	23
1077	30
1078	80
1080	44
1082	56
1083	8
1086	58
1093	13
1094	1
1095	63
1099	34
1106	2
1107	39
1109	63
1114	71
1120	40
1126	72
1128	59
1130	77
1131	65
1132	40
1134	14
1137	28
1139	14
1140	41
1143	59
1145	42
1146	80
1147	6
1151	56
1155	23
1156	26
1157	2
1159	70
1162	25
1164	11
1170	20
1182	44
1185	42
1187	74
1189	9
1191	55
1206	31
1208	42
1215	54
1218	44
1226	62
1228	14
1231	51
1236	3
1238	29
1240	30
1246	44
1247	61
1260	32
1261	59
1267	50
1270	50
1271	43
1274	47
1290	37
1292	11
1300	60
1310	46
1311	79
1312	5
1316	38
1322	76
1323	57
1324	59
1334	73
1335	50
1338	65
1344	45
1346	37
1351	9
1352	29
1356	45
1362	20
1363	42
1365	59
1370	5
1372	10
1373	28
1374	18
1378	55
1379	10
1390	61
1396	51
1398	76
1412	50
1413	74
1417	6
1419	79
1421	44
1422	14
1437	48
1443	13
1444	44
1453	10
1455	11
1461	78
1462	4
1469	5
1471	61
1472	3
1476	74
1481	1
1492	2
1495	63
1501	71
1504	66
1512	80
1514	48
1521	34
1524	11
1525	24
1533	71
1537	31
1547	7
1553	45
1555	14
1558	62
1559	21
1560	33
1565	52
1573	5
1574	19
1577	33
1578	13
1580	58
1582	72
1588	70
1592	76
1596	67
1597	36
1602	17
1607	14
1608	23
1610	46
1611	57
1613	45
1618	72
1619	13
1621	65
1623	68
1624	17
1627	8
1629	79
1633	77
1635	19
1638	32
1644	3
1646	62
1649	75
1651	62
1662	67
1664	18
1676	14
1684	13
1685	57
1686	60
1691	59
1704	43
1711	59
1714	54
1719	32
1722	11
1723	63
1730	19
1732	53
1734	38
1737	23
1744	34
1746	20
1747	48
1750	63
1754	37
1757	25
1762	51
1767	2
1769	35
1774	3
1787	19
1788	7
1797	4
1806	14
1810	55
1811	31
1812	7
1813	60
1814	3
1816	13
1823	8
1824	56
1825	21
1826	2
1832	71
1836	44
1838	60
1839	48
1848	5
1850	22
1851	17
1857	26
1860	37
1863	32
1866	40
1868	33
1869	74
1878	41
1879	24
1880	49
1882	6
1883	73
1884	31
1885	75
1888	59
1889	73
1890	50
1904	16
1906	10
1909	3
1917	61
1920	36
1943	34
1947	48
1948	19
1949	23
1951	79
1963	5
1967	69
1968	42
1971	27
1973	7
1977	30
1980	2
1983	31
1986	63
1992	36
1993	1
1995	39
1998	60
1999	38
2000	66
2002	7
2003	31
2007	78
2011	70
2015	34
2018	62
2021	42
2023	43
2025	29
2031	22
2032	68
2043	76
2046	61
2054	53
2059	42
2061	69
2065	68
2069	70
2074	22
2083	51
2085	78
2088	59
2093	14
2095	13
2105	47
2114	46
2117	65
2118	79
2124	45
2128	41
2134	75
2139	66
2142	66
2147	47
2148	46
2154	78
2162	25
2165	38
2170	39
2176	20
2181	29
2183	64
2184	29
2186	7
2188	75
2190	49
2196	24
2198	35
2214	55
2215	41
2221	42
2225	5
2226	3
2233	69
2234	14
2236	3
2239	79
2240	55
2242	29
2245	13
2246	9
2249	20
2251	73
2259	18
2268	8
2272	74
2274	66
2285	35
2292	40
2293	15
2294	18
2295	29
2296	69
2297	70
2303	69
2305	23
2307	68
2308	48
2314	34
2319	69
2320	42
2322	71
2325	9
2330	8
2344	75
2348	26
2356	15
2359	64
2368	48
2369	9
2378	33
2383	46
2390	38
2392	28
2395	21
2396	56
2402	72
2408	55
2409	57
2410	77
2412	24
2414	22
2415	56
2416	66
2424	68
2428	5
2429	10
2431	54
2435	52
2449	25
2451	74
2455	62
2458	42
2473	65
2476	37
2477	10
2478	69
2485	9
2486	22
2489	55
2492	65
2500	48
2506	63
2507	51
2509	67
2513	70
2514	29
2516	7
2517	40
2520	28
2521	3
2528	66
2532	42
2534	2
2540	6
2544	16
2545	48
2547	62
2551	50
2553	37
2558	2
2559	24
2560	60
2562	46
2563	53
2565	72
2568	51
2577	23
2578	5
2579	79
2592	27
2595	68
2599	1
2603	13
2608	20
2612	73
2613	14
2623	69
2627	7
2632	17
2638	17
2641	42
2648	33
2654	52
2655	73
2658	54
2662	80
2663	41
2666	51
2668	42
2669	62
2670	14
2675	48
2677	65
2680	64
2683	42
2685	10
2686	30
2691	55
2693	55
2694	77
2699	49
2708	37
2712	27
2720	75
2729	42
2733	23
2735	61
2736	55
2743	38
2744	61
2749	22
2751	20
2754	53
2755	66
2757	65
2763	77
2768	6
2769	74
2775	9
2778	38
2779	75
2783	76
2785	6
2789	78
2795	32
2798	27
2800	37
2804	16
2805	16
2807	68
2809	23
2813	67
2815	79
2818	62
2819	22
2821	66
2824	24
2825	44
2831	41
2832	6
2834	74
2838	16
2843	76
2844	63
2845	65
2848	53
2850	62
2851	18
2853	18
2857	75
2858	6
2864	72
2866	39
2872	42
2876	50
2878	15
2879	56
2880	12
2881	25
2888	34
2890	53
2892	20
2893	12
2894	39
2896	75
2901	12
2904	79
2907	63
2914	78
2916	30
2920	8
2923	80
2927	41
2928	17
2930	20
2931	33
2932	76
2933	56
2937	21
2942	30
2943	79
2944	4
2947	80
2950	3
2951	10
2953	36
2955	38
2959	51
2963	40
2971	22
2973	57
2979	75
2981	73
2982	26
2984	70
2985	71
2989	12
2991	47
2999	67
3000	59
3005	66
3006	11
3008	79
3010	58
3013	57
3019	79
3021	63
3023	51
3032	62
3039	78
3042	43
3051	77
3053	36
3054	33
3058	50
3060	49
3061	5
3066	17
3068	77
3072	73
3073	28
3083	19
3085	75
3087	35
3094	35
3096	24
3101	7
3103	14
3104	75
3107	60
3109	16
3113	68
3117	65
3118	24
3120	61
3124	9
3126	63
3127	41
3129	43
3131	64
3139	1
3140	30
3141	43
3142	25
3148	67
3153	77
3155	29
3158	36
3159	60
3162	40
3170	61
3175	58
3180	39
3181	29
3186	55
3187	13
3188	65
3190	43
3193	57
3201	48
3206	38
3210	69
3212	65
3213	6
3215	77
3216	55
3224	65
3228	69
3229	63
3233	67
3234	9
3239	25
3240	68
3241	5
3243	71
3244	11
3250	23
3251	48
3253	37
3254	70
3256	18
3257	21
3260	8
3266	38
3274	9
3276	75
3278	54
3279	26
3283	53
3284	4
3285	46
3298	9
3301	33
3302	80
3304	17
3305	31
3313	11
3315	51
3321	53
3325	25
3328	32
3331	80
3333	28
3335	49
3342	56
3344	58
3345	40
3349	80
3350	15
3356	29
3357	47
3363	80
3366	13
3368	49
3369	30
3375	56
3378	35
3379	30
3380	70
3383	52
3385	17
3387	74
3392	58
3395	15
3397	77
3403	4
3416	64
3418	2
3419	19
3420	68
3422	51
3424	32
3425	74
3436	75
3440	58
3444	44
3452	28
3456	22
3464	52
3468	63
3469	57
3470	68
3474	6
3477	43
3481	65
3482	30
3485	39
3486	43
3501	52
3506	17
3507	29
3514	60
3516	64
3519	74
3525	74
3527	61
3529	28
3534	36
3540	10
3544	20
3549	54
3551	74
3555	74
3561	38
3569	19
3576	44
3577	22
3581	66
3586	67
3594	35
3602	12
3608	31
3609	65
3612	63
3614	5
3615	5
3620	49
3622	58
3624	19
3628	36
3629	36
3633	78
3641	65
3643	60
3645	29
3646	65
3648	66
3650	72
3654	49
3655	80
3657	54
3658	2
3660	28
3664	11
3667	63
3670	2
3672	35
3675	9
3680	66
3682	26
3685	57
3687	71
3692	5
3693	18
3695	54
3696	75
3697	68
3700	8
3702	55
3707	39
3710	54
3712	32
3714	20
3716	33
3719	27
3723	45
3725	74
3726	4
3728	37
3730	61
3731	44
3736	5
3739	48
3741	34
3742	37
3748	13
3753	56
3756	55
3761	47
3764	63
3776	49
3779	30
3783	22
3788	22
3794	2
3796	18
3799	56
3801	2
3803	16
3808	69
3809	64
3816	75
3818	43
3820	73
3824	32
3831	49
3832	10
3833	7
3834	26
3837	57
3839	2
3842	6
3852	26
3853	33
3866	10
3872	48
3874	66
3880	59
3885	38
3888	49
3889	7
3895	44
3901	28
3908	48
3912	54
3913	42
3914	8
3916	12
3917	24
3920	26
3921	53
3922	3
3923	54
3929	68
3931	1
3932	67
3933	29
3934	57
3939	52
3940	80
3941	54
3950	34
3954	40
3955	17
3957	58
3959	21
3960	40
3963	32
3969	68
3972	64
3977	60
3984	22
3985	41
3990	72
3997	16
4005	1
4011	63
4014	72
4019	31
4020	55
4022	24
4024	58
4026	76
4030	61
4032	72
4040	33
4042	78
4052	37
4056	18
4059	1
4060	28
4062	31
4066	41
4076	19
4080	47
4081	6
4088	65
4092	78
4094	23
4100	48
4101	60
4106	67
4108	74
4111	46
4114	39
4117	56
4118	4
4121	14
4126	74
4131	4
4142	57
4149	63
4155	47
4160	10
4162	54
4173	67
4185	20
4187	69
4188	61
4189	41
4192	14
4193	8
4198	25
4201	74
4208	59
4209	70
4213	32
4215	78
4216	38
4217	37
4220	47
4222	75
4227	25
4228	7
4229	72
4236	71
4239	75
4249	24
4253	65
4255	21
4268	14
4270	12
4271	7
4274	73
4276	28
4279	33
4282	77
4283	6
4288	19
4292	3
4294	61
4298	19
4303	12
4313	1
4318	50
4322	12
4333	7
4338	76
4340	17
4347	12
4353	6
4355	69
4356	31
4358	61
4364	50
4367	78
4371	19
4372	35
4374	39
4375	2
4377	28
4378	48
4382	76
4386	63
4405	12
4409	44
4415	30
4416	78
4424	16
4425	69
4429	38
4440	29
4446	10
4454	2
4460	48
4462	24
4464	49
4473	63
4476	31
4477	78
4479	14
4480	13
4485	59
4488	7
4490	31
4491	18
4502	22
4505	58
4510	49
4511	80
4513	19
4516	76
4518	42
4519	45
4522	64
4523	66
4524	29
4528	79
4531	28
4535	49
4536	36
4542	53
4549	61
4557	59
4561	6
4564	47
4568	80
4572	2
4581	22
4584	75
4585	49
4588	61
4589	75
4592	16
4597	72
4604	32
4607	79
4615	51
4619	18
4620	30
4621	22
4625	26
4629	28
4632	76
4635	30
4636	6
4639	63
4642	51
4643	39
4645	49
4649	33
4652	38
4654	66
4656	78
4657	43
4659	16
4660	69
4664	53
4666	35
4667	45
4669	59
4671	48
4676	61
4683	77
4685	42
4696	65
4699	6
4700	48
4706	29
4709	47
4716	56
4717	5
4719	80
4722	63
4723	55
4730	7
4732	18
4734	63
4736	6
4739	35
4742	47
4744	28
4748	18
4751	28
4753	62
4760	78
4765	11
4766	7
4767	11
4769	64
4770	11
4772	56
4773	61
4774	41
4775	65
4779	1
4781	18
4783	35
4790	66
4799	1
4811	25
4817	58
4820	79
4822	49
4824	34
4826	73
4827	24
4830	44
4841	45
4843	70
