"SIMGD6824H",0.952029983253079,0.0129085207709019,0.00244565112042691,0.00460597914118774,0.0264078048339602,0.000907409937011012,0.000694650943432838
"SIMGD6825H",0.218615661822159,0.414803973234044,0.0585803862650025,0.022824816710302,0.00618857077848216,0.123818132165989,0.155168459024021
"SIMGD6826H",0.224750667131336,0.153891028638447,0.115516065809478,0.00903916358668043,0.0160997066434055,0.0888200318636721,0.39188333632698
"SIMGD6827H",0.698951279196446,0.0236395646551557,0.146158385782705,0.00871476219851797,0.0796184660996334,0.0121687280507452,0.0307488140167966
"SIMGD6828H",0.146191733131015,0.132718243929451,0.168882211321637,0.0748000926736626,0.174395888885471,0.215904978026743,0.0871068520320191
"SIMGD6829H",0.0735731522397884,0.464639205637467,0.176952703145983,0.0377434086912636,0.0370038896254039,0.186712056131775,0.0233755845283198
"SIMGD6831H",0.966812169753736,0.0012014873218568,0.00866438049269283,1.44901314218183e-06,0.000219809024079279,0.011663635092111,0.0114370693023824
"SIMGD6833H",0.259624127650179,0.0785720285027665,0.195979116666612,0.0494998377709006,0.0320769406382644,0.271792850072303,0.112455098698975
"SIMGD6840H",0.354837452883214,0.161440582235552,0.0246620692717709,0.210371086138468,0.108996136799588,0.0881640473047153,0.0515286253666929
"SIMGD6841H",0.432114459865144,0.123429142613412,0.121201565336222,0.0275914517190125,0.0380146894645777,0.220525718854825,0.0371229721468057
"SIMGD6844H",0.348364892898608,0.125535421581104,0.233894414326302,0.0613540249142204,0.0301559175557338,0.10719789728571,0.0934974314383214
"SIMGD6846H",0.948755717570448,0.00621152877331075,0.00782741460519613,0.000330679637103309,0.000273409206794541,0.00476607193907332,0.0318351782680743
"SIMGD6847H",0.223228725382853,0.0466422250978036,0.111728518447928,0.0700733552140031,0.131218689233488,0.361393931562356,0.0557145550615687
"SIMGD6848H",0.0998673926918971,0.195855207945716,0.16848485374687,0.034597835328194,0.128629549263725,0.278577011559113,0.0939881494644842
"SIMGD6851H",0.997680665063706,7.53097429809674e-05,0.000639042266231197,0.000275430286921922,0.000274043117307026,0.000640447023099509,0.000415062499753117
"SIMGS6764H",0.0440656642327787,0.835074270484344,0.0160781760452334,0.000215122445658843,0.0214913223178306,0.0259767610625454,0.0570986834116089
"SIMGS6765H",0.00362704456265527,0.430209809145573,0.0726504352132422,0.0277769317303521,0.162318211492975,0.265010911222027,0.0384066566331752
"SIMGS6767H",0.0468388825060279,0.560766317841974,0.116459481574441,0.00142428804991009,0.00476068187987601,0.149307464209456,0.120442883938315
"SIMGS6768H",0.0554772120796906,0.142712696166836,0.225079907373126,0.11433495389471,0.226076179718886,0.190812767199522,0.04550628356723
"SIMGS6769H",0.0301321519832015,0.954450252214711,0.000723214675988328,1.93190322450844e-05,0.00104840179470145,0.00616422485907134,0.00746243544008161
"SIMGS6771H",0.0282597010945601,0.171541146864988,0.048039331998771,0.104473230631376,0.0333650690178291,0.427872808912569,0.186448711479907
"SIMGS6773H",0.0167130918779052,0.120072010446611,0.176553197247302,0.0234123643550365,0.0584028039192238,0.596890010072127,0.00795652208179432
"SIMGS6775H",0.00605486609674276,0.84957653114486,0.00215098332902595,0.0010707513751843,0.0121521030597287,0.00768199096286367,0.121312774031595
"SIMGS6776H",0.133957218428791,0.35177870280066,0.124983799475692,0.0532304808280557,0.0219087798339544,0.0907258215949479,0.223415197037899
"SIMGS6778H",0.105177159016567,0.0151644491802948,0.0310718003781066,0.0290692835967082,0.350592036877939,0.0856131829233693,0.383312088027015
"SIMGS6780H",0.0183947296604924,0.162892079777239,0.00767841057023532,0.205671239993871,0.415741459080997,0.158902323780116,0.0307197571370489
"SIMGS6784H",0.108078363236788,0.194993072784503,0.0518256246375199,0.0521835801524931,0.0902698806698431,0.222905634613256,0.279743843905598
"SIMGS6785H",0.0706455988155563,0.771803832017593,0.0577143179741118,0.00492703911643936,0.00559570995045741,0.0234388424013511,0.0658746597244913
"SIMGS6788H",0.0409989823249252,0.192772719028157,0.0529966601264179,0.0175304658527659,0.179534660698956,0.241020746885643,0.275145765083135
"SIMGS6789H",0.0855030073139302,0.800296276904704,0.0100017576286457,0.00190555806323035,0.00285728330536638,0.0166511591159808,0.0827849576681425
"SIMGS6790H",0.00336140302137031,0.471995592951008,0.490493200076391,0.00127060991699287,0.00443786573254528,0.0269363307228069,0.00150499757888554
"SIMJD6884H",0.0834192207048463,0.078279344861171,0.224200467824627,0.0881392238352324,0.210007104940042,0.255901744571399,0.0600528932626822
"SIMJD6886H",0.0319086099767156,0.211450565125477,0.281701680655121,0.00935510583654799,0.106144319033314,0.302594084282724,0.0568456350900995
"SIMJD6887H",0.0110807847568594,0.00924629961161703,0.215844439804016,0.340521175132946,0.158107505786276,0.225935201883636,0.0392645930246492
"SIMJD6888H",0.279623068969809,0.257584184281154,0.279228120063861,0.0356017816784404,0.045444888823993,0.0649248115378229,0.0375931446449196
"SIMJD6894H",0.0118257021777577,0.0170297054248263,0.711401127671077,0.0943916648947677,0.0469393608608114,0.11407731466835,0.00433512430240895
"SIMJD6895H",0.102750850751244,0.275245488309758,0.326866334367162,0.024422475090253,0.0363474133387965,0.134559674881465,0.0998077632613221
"SIMJD6896H",0.132601921529593,0.196458221466924,0.283959342109439,0.0430032352172552,0.0278622167593362,0.205195187702001,0.110919875215451
"SIMJD6897H",0.021746603839023,0.112469641026239,0.416570362449996,0.0849689963666493,0.0737022576574482,0.250180177745725,0.0403619609149204
"SIMJD6898H",0.196994137286024,0.0555033225810058,0.21059498145475,0.0664397095031749,0.201390819961037,0.262108928784804,0.00696810042920527
"SIMJD6899H",0.0733125278836364,0.00255888101551971,0.830494787075874,0.00122936364708025,0.00076221871369003,0.0907851305879885,0.000857091076211278
"SIMJD6905H",0.0925347371402824,0.108193560626702,0.129364151983174,0.0808896185192048,0.134971598204087,0.222969659018529,0.231076674508022
"SIMJD6906H",0.0342003806431104,0.0185613745327458,0.561759202954931,0.00753861190316915,0.0155067041170883,0.0745378023020105,0.287895923546944
"SIMJD6907H",0.0176190988344911,0.011078985875886,0.0297921809659854,0.719075926388799,0.0791394784554865,0.136366742549418,0.00692758692993426
"SIMJD6908H",0.101180378532832,0.103120549479052,0.228164642697061,0.0207413379485807,0.0342776785821167,0.170311369367135,0.342204043393222
"SIMJD6913H",0.0003035075252278,0.00077769459231241,0.972730876255624,0.000540530894407725,0.00293553177900675,0.00906359455223484,0.0136482644011866
"SIMJS6704H",0.00466996673492181,0.00234250631345383,0.0145686718399957,0.739419666162573,0.0736095297954014,0.159205236669125,0.00618442248452922
"SIMJS6706H",0.00694744179616062,0.00972878943143779,0.00448094703896406,0.76688408333843,0.0130709929475113,0.146547590365117,0.0523401550823788
"SIMJS6707H",0.33029905621069,0.315666654745596,0.0493951378034902,0.0925190512263862,0.0304557682301926,0.169625045032324,0.0120392867513218
"SIMJS6709H",0.00132543427183296,0.000307855414334325,0.231946824861124,0.196989339080864,0.52304352685252,0.0421005386844974,0.00428648083482813
"SIMJS6711H",0.0460346852163656,0.0113267581605046,0.393232598436916,0.418850475948207,0.00568747637768511,0.119276979459088,0.00559102640123306
"SIMJS6713H",0.00885786247617655,0.0771698919233723,0.210295406124019,0.193374489516558,0.382292502710318,0.112414343801182,0.0155955034483746
"SIMJS6715H",0.00129495515318837,0.0181041730237434,0.0129472775381227,0.756323216202155,0.12053991497995,0.0886540379424754,0.00213642516036463
"SIMJS6716H",0.0160220653233384,0.00120805307532734,0.0540402141166584,0.602514649700997,0.295481869340362,0.0275012711717198,0.00323187727159658
"SIMJS6717H",0.0125900353831517,0.0013504245386652,0.00733342458015981,0.198912106408951,0.729377177112547,0.0404843316098402,0.00995250036668526
"SIMJS6718H",0.000226082541873953,0.000990266721954427,0.00566694892629926,0.773702216623113,0.079084565468326,0.0417795625961497,0.0985503571222837
"SIMJS6725H",0.00146735249295993,0.128121445729981,0.0552373995135863,0.508889431703434,0.0114473009817679,0.0891799039917493,0.205657165586521
"SIMJS6726H",0.00814192744165173,0.0319541732029652,0.183561072986309,0.10793062617661,0.262478783462792,0.396530115190638,0.00940330153903361
"SIMJS6727H",0.41222640614901,0.034544696600052,0.0194226830221538,0.457841063073717,0.052434032459725,0.0168035852699005,0.00672753342544196
"SIMJS6728H",0.0897827899388784,0.125313798332303,0.289650484457801,0.286650211635881,0.0202432197280651,0.136610685765439,0.0517488101416317
"SIMPD7015H",0.0660443399401079,0.0445183800578773,0.219184574025596,0.167689844890253,0.284365772612376,0.154063478232829,0.0641336102409608
"SIMPD7016H",0.0855793744567243,0.182835142130434,0.0225133123909972,0.0657152327442686,0.450741438282039,0.17547611548683,0.0171393845087077
"SIMPD7018H",0.0956665035214685,0.0887088259670955,0.0686965691280881,0.0468440017380438,0.254447020189046,0.294098137150162,0.151538942306095
"SIMPD7019H",8.46973952461961e-05,0.0182893897318673,0.00347908241330244,0.0130619898192039,0.872253433685555,0.0130641172679832,0.0797672896868418
"SIMPD7021H",0.00010184652932256,0.0455470873051495,0.00853377209015181,0.00420792039439923,0.888185988486536,0.0513389946495542,0.00208439054488719
"SIMPD7022H",0.164138340276009,0.0385336380588885,0.0344504305109565,0.0172715120946466,0.599483089203788,0.130496590003005,0.0156263998527057
"SIMPD7023H",0.0176036687089933,0.0431166091014399,0.203116296629451,0.080952569922717,0.309900592603483,0.321731340723452,0.0235789223104636
"SIMPD7024H",0.00152299592662225,0.08202495727651,0.0163516405415214,0.0826119733357506,0.449725412625907,0.34203762860098,0.0257253916927086
"SIMPD7025H",0.333597683218089,0.0892274827100119,0.16483093013171,0.0676153701419271,0.0965946262521521,0.154725898310114,0.0934080092359961
"SIMPD7027H",0.0240033306100392,0.00544072669128399,0.172437490528355,0.373032506451801,0.331800098504763,0.0577591626586551,0.035526684555103
"SIMPD7035H",0.144878361269056,0.0350672955323531,0.4228643990257,0.0481814159429689,0.0661351116137762,0.102371114151704,0.180502302464442
"SIMPD7036H",0.119553522612956,0.0944744501642987,0.197809484797876,0.104988094415798,0.121550927442366,0.26240851248895,0.0992150080777555
"SIMPD7037H",0.00780387369772603,0.00214458712646999,0.0521892110883762,0.758324507096749,0.152335557790789,0.0247522650372648,0.00244999816262504
"SIMPD7040H",0.00772733470699404,0.101579317070584,0.00342047892686461,0.00195090056932853,0.720264545162334,0.0826316101921543,0.08242581337174
"SIMPD7041H",0.00187651380093156,0.00391477829042499,0.00710361665931292,0.486331132259837,0.356572400859975,0.127641615255187,0.0165599428743322
"SIMPS6633H",0.0266414858308984,0.137466723213332,0.231735554972037,0.0926501601034642,0.072531388741722,0.382164546427515,0.0568101407110311
"SIMPS6634H",0.00498254535629072,0.140754725221113,0.0773464566121183,0.030519105347699,0.171360018598234,0.340993570657613,0.234043578206931
"SIMPS6635H",0.00409001779824031,0.0338446152100412,0.036880418279969,0.00546401232138347,0.154795360675343,0.762864760735058,0.00206081497996434
"SIMPS6638H",0.0182055503749587,0.0784896549891235,0.145699349150296,0.266519845004519,0.0862649311695052,0.237959205715954,0.166861463595645
"SIMPS6639H",0.0733297873534001,0.0280509653452758,0.0840894695950484,0.301462722804385,0.264109797770858,0.15199728392861,0.0969599732024219
"SIMPS6641H",0.182211852463322,0.380073564967584,0.0541295972237696,0.168653446484955,0.0233670566560378,0.174545896444901,0.0170185857594302
"SIMPS6642H",0.0337635235060037,0.114112706732378,0.221180573535626,0.0759017483590595,0.117442656707571,0.254717795077901,0.18288099608146
"SIMPS6643H",0.00278743570684906,0.0150926216577665,0.0764072759383674,0.607816707696896,0.017155173317183,0.271927255339802,0.0088135303431361
"SIMPS6644H",0.00394496918189437,0.153985075399734,0.0105085106950108,0.00820485576031848,0.168848222501783,0.363496709758614,0.291011656702646
"SIMPS6645H",0.0819101002023192,0.0674625958856406,0.12286214799301,0.0442844378800989,0.0683262468943877,0.562204430311215,0.0529500408333286
"SIMPS6646H",0.063191795089503,0.0320936006935847,0.526825569277036,0.0231240992486085,0.174059813360969,0.164251848614434,0.0164532737158641
"SIMPS6652H",0.0854143806675056,0.142330800958304,0.229802217293741,0.118124172501657,0.121712925998851,0.255289685653992,0.047325816925949
"SIMPS6654H",0.433198978955278,0.231966920601089,0.15823778733252,0.0078213510981765,0.028896302420317,0.08254775229651,0.0573309072961094
"SIMPS6657H",0.0443131269913643,0.131442898511561,0.043261523101235,0.00761744117965296,0.17519901832482,0.250648084414081,0.347517907477286
"SIMPS6658H",0.0612322742612005,0.0377468627660542,0.45153032357523,0.0948755059261527,0.0766625864390664,0.234280551362643,0.0436718956696535
"SIMPS6661H",0.061140024590181,0.00634802294576766,0.124592278099047,0.0231160633502274,0.0476524347980676,0.501126169389333,0.236025006827376
"SIMWD6945H",0.000897965681981713,0.0868112898718686,0.00143944382557195,9.56329133980887e-06,0.000614885417196601,0.00354887890255542,0.906677973009486
"SIMWD6947H",0.015293524108726,0.273664737515454,0.0995530387288485,0.0347965961654368,0.203679605670156,0.235542215221826,0.137470282589553
"SIMWD6948H",0.033877049982598,0.448515518827038,0.00138386987775204,7.86446075970327e-05,0.00428167599574855,0.00831233521492697,0.503550905494339
"SIMWD6954H",0.0129974157395549,0.00978997615504974,0.00113564619177869,5.09679306583611e-05,0.00176517173993771,0.00360443566992601,0.970656386573094
"SIMWD6955H",0.062080310948563,0.0721604867351685,0.181019247947672,0.0853302000534072,0.0620564764995862,0.229057233958501,0.308296043857102
"SIMWD6956H",0.163824465508706,0.15907103944972,0.19683552931022,0.00580976388759119,0.0452485378208218,0.149925694878275,0.279284969144667
"SIMWD6957H",0.0256950379619009,0.0172065291585499,0.225203184578318,0.0854115688122524,0.00274785211478866,0.225030589375054,0.418705237999136
"SIMWD6958H",0.0517973731760301,0.0931323176483265,0.0836079045937227,0.0477282943374589,0.384420954422395,0.11339120921127,0.225921946610796
"SIMWD6959H",0.0227485248365141,0.238049105893093,0.054517617864609,0.0214987994881468,0.0468557572665337,0.249152424026368,0.367177770624735
"SIMWD6962H",0.121738666509677,0.151605108282116,0.243928586185569,0.0390162854683435,0.0726372263884822,0.290632775679271,0.080441351486541
"SIMWD6967H",0.0411332929789875,0.0742555993583404,0.0111878054358173,0.054012316705862,0.326867464727999,0.0595463270870276,0.432997193705966
"SIMWD6968H",0.131737877386498,0.00994953698728032,0.0689132054199231,0.443882793642071,0.134690327845012,0.116575691579898,0.0942505671393177
"SIMWD6969H",0.111760737472023,0.0656830358001833,0.099303072879747,0.0584076154219336,0.0298343513924655,0.259893049523422,0.375118137510226
"SIMWD6972H",0.00570660090170931,0.047139682744003,0.135759759843763,0.125562076637789,0.3217203234388,0.251203453950561,0.112908102483375
