2	57
35	7
47	2
57	39
86	68
106	43
116	21
119	37
133	6
144	66
145	54
169	5
175	39
210	56
254	55
256	6
289	46
297	57
299	18
311	36
313	59
326	23
350	7
368	56
380	39
400	62
401	34
402	29
412	51
415	23
418	12
422	12
445	21
446	6
449	76
456	65
459	67
483	55
492	43
532	34
544	10
561	76
570	59
603	3
606	69
639	69
655	74
656	9
657	66
659	80
662	28
667	51
671	61
673	74
690	39
700	40
716	13
722	62
743	21
744	47
748	12
761	4
803	26
862	68
899	63
915	2
923	53
948	79
957	9
966	70
968	20
974	18
983	25
987	26
990	4
995	80
1016	31
1040	42
1051	78
1080	50
1095	63
1128	24
1130	70
1146	21
1151	32
1157	2
1185	42
1231	51
1246	23
1247	68
1261	6
1267	11
1270	51
1292	6
1312	5
1324	26
1351	9
1372	63
1373	28
1374	29
1390	57
1396	72
1437	48
1443	52
1444	8
1455	41
1461	69
1501	7
1521	1
1547	7
1559	21
1573	44
1582	61
1596	60
1610	8
1619	40
1624	34
1635	19
1638	35
1644	3
1662	67
1686	17
1704	32
1732	13
1737	13
1754	37
1816	13
1839	22
1857	61
1866	40
1878	57
1884	38
1968	33
1998	37
2002	38
2025	29
2043	11
2061	71
2088	39
2124	3
2139	39
2165	38
2170	5
2176	69
2181	29
2188	47
2190	49
2225	10
2236	3
2249	38
2268	8
2274	14
2296	64
2307	40
2308	48
2319	5
2322	2
2392	75
2395	46
2408	8
2458	80
2473	65
2478	26
2485	71
2486	16
2506	63
2513	70
2532	46
2544	13
2592	27
2599	6
2662	80
2668	23
2680	77
2691	54
2694	14
2712	60
2720	36
2755	68
2757	65
2789	63
2798	79
2804	12
2807	61
2818	18
2825	48
2834	74
2838	16
2853	69
2858	6
2881	25
2907	6
2928	17
2930	56
2931	33
2971	22
2981	10
2982	71
2991	73
3005	28
3013	57
3019	13
3032	61
3058	33
3066	31
3068	17
3107	60
3109	33
3113	7
3127	37
3131	24
3155	33
3201	5
3210	69
3233	67
3250	50
3256	39
3279	72
3301	77
3304	17
3315	4
3335	49
3344	32
3350	29
3369	78
3378	47
3379	37
3395	64
3416	72
3436	75
3482	30
3519	72
3549	54
3555	25
3594	76
3602	67
3629	35
3643	60
3645	2
3646	65
3655	6
3657	54
3660	61
3670	17
3685	74
3695	52
3697	68
3726	78
3728	37
3731	58
3741	21
3742	44
3756	55
3788	36
3796	34
3809	63
3831	6
3833	31
3839	2
3872	55
3880	34
3917	39
3920	78
3921	53
3922	58
3933	29
3939	52
3963	75
3969	12
3977	25
3997	68
4005	54
4011	63
4014	23
4030	23
4040	33
4042	78
4052	18
4060	31
4081	6
4111	46
4126	61
4142	50
4155	47
4188	63
4189	58
4208	59
4216	40
4239	75
4249	58
4271	23
4292	3
4303	67
4338	42
4347	45
4353	65
4358	35
4371	19
4375	2
4377	78
4405	12
4464	7
4473	52
4488	7
4490	1
4523	69
4549	46
4557	59
4564	64
4607	79
4621	74
4645	49
4649	40
4659	29
4660	17
4664	53
4709	75
4716	56
4719	56
4734	8
4753	24
4765	11
4767	65
4769	17
4770	61
4772	56
4775	10
4783	35
4790	58
4811	25
4820	69
4822	29
4830	12
4883	40
4898	32
4913	48
4930	4
4934	33
4939	11
4960	1
4980	31
5000	20
5022	71
5032	32
5059	63
5060	48
5062	72
5080	20
5085	80
5097	39
5105	21
5113	40
5120	47
5136	71
5159	72
5198	13
5226	11
5231	52
5266	71
5283	70
5307	51
5308	13
5312	63
5315	58
5320	65
5327	52
5337	24
5348	2
5367	16
5394	61
5405	3
5417	62
5420	40
5433	74
5454	19
5480	55
5493	19
5541	68
5549	39
5575	15
5594	15
5598	13
5599	68
5657	57
5669	53
5673	41
5715	68
5724	30
5725	40
5740	29
5741	4
5756	60
5786	35
5802	36
5808	24
5809	24
5819	32
5843	28
5872	39
5898	52
5901	6
5928	36
5933	19
5941	55
5945	12
5951	36
5956	18
6012	24
6023	46
6047	72
6068	6
6087	25
6093	48
6100	35
6102	52
6144	43
6164	11
6167	3
6169	70
6175	40
6197	45
6210	70
6219	44
6229	67
6231	38
6255	51
6266	28
6293	15
6295	71
6297	10
6319	48
6375	68
6378	20
6395	6
6433	19
6436	73
6464	48
6476	64
6486	8
6490	30
6498	70
6501	60
6526	71
6530	6
6533	1
6534	56
6550	38
6562	54
6572	41
6575	39
6580	27
6599	41
6604	73
6625	64
6641	52
6646	53
6669	57
6717	67
6752	50
6858	6
6860	77
6867	31
6886	69
6899	54
6908	61
6920	14
6921	33
6926	31
6967	61
6970	69
6996	61
7018	68
7025	7
7034	12
7047	3
7081	79
7084	65
7106	38
7120	54
7128	2
7178	25
7179	9
7223	37
7230	31
7234	26
7236	60
7237	66
7240	72
7273	30
7275	77
7319	30
7338	64
7351	40
7360	19
7443	73
7453	39
7464	20
7493	40
7494	5
7504	23
7522	71
7531	10
7555	48
7584	15
