AFMGD6799H,GD,0.9540,0.0460
AFMGD6801H,GD,0.8870,0.1130
AFMGD6802H,GD,0.9660,0.0340
AFMGD6803H,GD,0.8310,0.1690
AFMGD6804H,GD,0.9900,0.0100
AFMGD6805H,GD,0.2080,0.7920
AFMGD6812H,GD,0.9220,0.0780
AFMGD6814H,GD,0.6500,0.3500
AFMGD6818H,GD,0.7570,0.2430
AFMGD6819H,GD,0.9270,0.0730
AFMGD6820H,GD,0.3540,0.6460
AFMGD6821H,GD,0.4290,0.5710
AFMGD6822H,GD,0.9830,0.0170
AFMGS6734H,GS,0.0080,0.9920
AFMGS6735H,GS,0.0580,0.9420
AFMGS6736H,GS,0.0100,0.9900
AFMGS6737H,GS,0.0190,0.9810
AFMGS6738H,GS,0.2000,0.8000
AFMGS6739H,GS,0.2990,0.7010
AFMGS6740H,GS,0.0070,0.9930
AFMGS6743H,GS,0.0080,0.9920
AFMGS6745H,GS,0.3200,0.6800
AFMGS6747H,GS,0.0690,0.9310
AFMGS6750H,GS,0.0090,0.9910
AFMGS6751H,GS,0.0550,0.9450
AFMGS6752H,GS,0.0040,0.9960
AFMGS6755H,GS,0.0160,0.9840
AFMGS6756H,GS,0.1540,0.8460
AFMJD6855H,JD,0.6960,0.3040
AFMJD6856H,JD,0.9910,0.0090
AFMJD6857H,JD,0.7570,0.2430
AFMJD6858H,JD,0.9250,0.0750
AFMJD6859H,JD,0.9880,0.0120
AFMJD6861H,JD,0.7130,0.2870
AFMJD6864H,JD,0.5400,0.4600
AFMJD6873H,JD,0.9620,0.0380
AFMJD6875H,JD,0.7020,0.2980
AFMJD6876H,JD,0.9690,0.0310
AFMJD6877H,JD,0.8700,0.1300
AFMJD6878H,JD,0.9890,0.0110
AFMJS6675H,JS,0.0410,0.9590
AFMJS6676H,JS,0.0260,0.9740
AFMJS6678H,JS,0.0340,0.9660
AFMJS6680H,JS,0.2270,0.7730
AFMJS6681H,JS,0.0190,0.9810
AFMJS6682H,JS,0.3190,0.6810
AFMJS6683H,JS,0.0090,0.9910
AFMJS6687H,JS,0.1140,0.8860
AFMJS6694H,JS,0.0140,0.9860
AFMJS6695H,JS,0.0120,0.9880
AFMJS6696H,JS,0.1820,0.8180
AFMJS6698H,JS,0.2480,0.7520
AFMJS6700H,JS,0.1050,0.8950
AFMJS6702H,JS,0.1610,0.8390
AFMPD6983H,PD,0.3800,0.6200
AFMPD6985H,PD,0.5090,0.4910
AFMPD6986H,PD,0.9630,0.0370
AFMPD6987H,PD,0.9970,0.0030
AFMPD6988H,PD,0.7230,0.2770
AFMPD6989H,PD,0.6280,0.3720
AFMPD6990H,PD,0.5910,0.4090
AFMPD6991H,PD,0.9450,0.0550
AFMPD6992H,PD,0.7520,0.2480
AFMPD6993H,PD,0.6960,0.3040
AFMPD6995H,PD,0.5800,0.4200
AFMPD6998H,PD,0.7760,0.2240
AFMPD7000H,PD,0.9620,0.0380
AFMPD7001H,PD,0.5890,0.4110
AFMPD7005H,PD,0.7620,0.2380
AFMPD7006H,PD,0.7530,0.2470
AFMPS6602H,PS,0.0120,0.9880
AFMPS6603H,PS,0.0030,0.9970
AFMPS6608H,PS,0.0590,0.9410
AFMPS6610H,PS,0.0060,0.9940
AFMPS6612H,PS,0.0430,0.9570
AFMPS6613H,PS,0.1350,0.8650
AFMPS6618H,PS,0.1390,0.8610
AFMPS6622H,PS,0.0060,0.9940
AFMPS6623H,PS,0.0550,0.9450
AFMPS6625H,PS,0.3040,0.6960
AFMPS6626H,PS,0.2550,0.7450
AFMPS6627H,PS,0.0130,0.9870
AFMPX6982H,PD,0.7680,0.2320
AFMWD6915H,WD,0.9140,0.0860
AFMWD6916H,WD,0.8140,0.1860
AFMWD6917H,WD,0.8200,0.1800
AFMWD6918H,WD,0.6740,0.3260
AFMWD6919H,WD,0.8270,0.1730
AFMWD6920H,WD,0.8580,0.1420
AFMWD6921H,WD,0.9590,0.0410
AFMWD6922H,WD,0.9020,0.0980
AFMWD6923H,WD,0.9090,0.0910
AFMWD6924H,WD,0.8840,0.1160
AFMWD6926H,WD,0.8940,0.1060
AFMWD6933H,WD,0.8800,0.1200
AFMWD6935H,WD,0.9740,0.0260
AFMWD6936H,WD,0.8080,0.1920
