AFMGD6799H,GD,0.9970,0.0030
AFMGD6801H,GD,0.8800,0.1200
AFMGD6802H,GD,0.8780,0.1220
AFMGD6803H,GD,0.8500,0.1500
AFMGD6804H,GD,0.9960,0.0040
AFMGD6805H,GD,0.2990,0.7010
AFMGD6812H,GD,0.9750,0.0250
AFMGD6814H,GD,0.8030,0.1970
AFMGD6818H,GD,0.7820,0.2180
AFMGD6819H,GD,0.9230,0.0770
AFMGD6820H,GD,0.3560,0.6440
AFMGD6821H,GD,0.3700,0.6300
AFMGD6822H,GD,0.9940,0.0060
AFMGS6734H,GS,0.0080,0.9920
AFMGS6735H,GS,0.0770,0.9230
AFMGS6736H,GS,0.0090,0.9910
AFMGS6737H,GS,0.2420,0.7580
AFMGS6738H,GS,0.1850,0.8150
AFMGS6739H,GS,0.0610,0.9390
AFMGS6740H,GS,0.0100,0.9900
AFMGS6743H,GS,0.0030,0.9970
AFMGS6745H,GS,0.1310,0.8690
AFMGS6747H,GS,0.0440,0.9560
AFMGS6750H,GS,0.0050,0.9950
AFMGS6751H,GS,0.0100,0.9900
AFMGS6752H,GS,0.0020,0.9980
AFMGS6755H,GS,0.0130,0.9870
AFMGS6756H,GS,0.0930,0.9070
AFMJD6855H,JD,0.9930,0.0070
AFMJD6856H,JD,0.9980,0.0020
AFMJD6857H,JD,0.9800,0.0200
AFMJD6858H,JD,0.7310,0.2690
AFMJD6859H,JD,0.9960,0.0040
AFMJD6861H,JD,0.8710,0.1290
AFMJD6864H,JD,0.6810,0.3190
AFMJD6873H,JD,0.9950,0.0050
AFMJD6875H,JD,0.7750,0.2250
AFMJD6876H,JD,0.9260,0.0740
AFMJD6877H,JD,0.8600,0.1400
AFMJD6878H,JD,0.9910,0.0090
AFMJS6675H,JS,0.0050,0.9950
AFMJS6676H,JS,0.0040,0.9960
AFMJS6678H,JS,0.0120,0.9880
AFMJS6680H,JS,0.1630,0.8370
AFMJS6681H,JS,0.0060,0.9940
AFMJS6682H,JS,0.3310,0.6690
AFMJS6683H,JS,0.0030,0.9970
AFMJS6687H,JS,0.0120,0.9880
AFMJS6694H,JS,0.0100,0.9900
AFMJS6695H,JS,0.0070,0.9930
AFMJS6696H,JS,0.0550,0.9450
AFMJS6698H,JS,0.1610,0.8390
AFMJS6700H,JS,0.0100,0.9900
AFMJS6702H,JS,0.1590,0.8410
AFMPD6983H,PD,0.3100,0.6900
AFMPD6985H,PD,0.8480,0.1520
AFMPD6986H,PD,0.8340,0.1660
AFMPD6987H,PD,0.9990,0.0010
AFMPD6988H,PD,0.6450,0.3550
AFMPD6989H,PD,0.8550,0.1450
AFMPD6990H,PD,0.6350,0.3650
AFMPD6991H,PD,0.8520,0.1480
AFMPD6992H,PD,0.6190,0.3810
AFMPD6993H,PD,0.6620,0.3380
AFMPD6995H,PD,0.6340,0.3660
AFMPD6998H,PD,0.7510,0.2490
AFMPD7000H,PD,0.7030,0.2970
AFMPD7001H,PD,0.6620,0.3380
AFMPD7005H,PD,0.7390,0.2610
AFMPD7006H,PD,0.6630,0.3370
AFMPS6602H,PS,0.0060,0.9940
AFMPS6603H,PS,0.0020,0.9980
AFMPS6608H,PS,0.0120,0.9880
AFMPS6610H,PS,0.0030,0.9970
AFMPS6612H,PS,0.0070,0.9930
AFMPS6613H,PS,0.1500,0.8500
AFMPS6618H,PS,0.0050,0.9950
AFMPS6622H,PS,0.0040,0.9960
AFMPS6623H,PS,0.0120,0.9880
AFMPS6625H,PS,0.1710,0.8290
AFMPS6626H,PS,0.0820,0.9180
AFMPS6627H,PS,0.0040,0.9960
AFMPX6982H,PD,0.6800,0.3200
