1	54
2	70
3	50
4	79
5	67
6	78
7	70
8	77
9	59
10	64
11	62
12	71
13	65
14	68
15	67
16	67
17	70
18	67
19	65
20	53
21	62
22	65
23	73
24	53
25	72
26	64
27	72
28	73
29	72
30	64
31	77
32	69
33	60
34	76
35	76
36	59
37	66
38	71
39	77
40	81
41	79
42	64
43	78
44	73
45	64
46	60
47	57
48	70
49	69
50	57
51	67
52	66
53	60
54	65
55	73
56	64
57	84
58	83
59	73
60	66
61	73
62	73
63	63
64	84
65	73
66	70
67	63
68	67
69	76
70	69
71	63
72	69
73	71
74	60
75	72
76	79
77	88
78	101
79	124
80	149
81	163
82	205
83	326
84	365
85	489
86	651
87	877
88	1031
89	1319
90	1536
91	1752
92	1835
93	1313
94	893
95	629
96	375
97	221
98	125
99	66
100	34
101	20
102	4
103	2
104	1
105	0
106	2
107	1
