AFMGD6799H,GD,0.9840,0.0160
AFMGD6801H,GD,0.8506,0.1494
AFMGD6802H,GD,0.8532,0.1468
AFMGD6803H,GD,0.7454,0.2546
AFMGD6804H,GD,0.9941,0.0059
AFMGD6805H,GD,0.2886,0.7114
AFMGD6812H,GD,0.9167,0.0833
AFMGD6814H,GD,0.7143,0.2857
AFMGD6818H,GD,0.7297,0.2703
AFMGD6819H,GD,0.9059,0.0941
AFMGD6820H,GD,0.3283,0.6717
AFMGD6821H,GD,0.3605,0.6395
AFMGD6822H,GD,0.9891,0.0109
AFMGS6734H,GS,0.0059,0.9941
AFMGS6735H,GS,0.0582,0.9418
AFMGS6736H,GS,0.0053,0.9947
AFMGS6737H,GS,0.2145,0.7855
AFMGS6738H,GS,0.1441,0.8559
AFMGS6739H,GS,0.1083,0.8917
AFMGS6740H,GS,0.0090,0.9910
AFMGS6743H,GS,0.0043,0.9957
AFMGS6745H,GS,0.1180,0.8820
AFMGS6747H,GS,0.0154,0.9846
AFMGS6750H,GS,0.0044,0.9956
AFMGS6751H,GS,0.0111,0.9889
AFMGS6752H,GS,0.0020,0.9980
AFMGS6755H,GS,0.0130,0.9870
AFMGS6756H,GS,0.0214,0.9786
AFMJD6855H,JD,0.9738,0.0262
AFMJD6856H,JD,0.9971,0.0029
AFMJD6857H,JD,0.8879,0.1121
AFMJD6858H,JD,0.7244,0.2756
AFMJD6859H,JD,0.9791,0.0209
AFMJD6861H,JD,0.8179,0.1821
AFMJD6864H,JD,0.6329,0.3671
AFMJD6873H,JD,0.9906,0.0094
AFMJD6875H,JD,0.8213,0.1787
AFMJD6876H,JD,0.9198,0.0802
AFMJD6877H,JD,0.8924,0.1076
AFMJD6878H,JD,0.9953,0.0047
AFMJS6675H,JS,0.0059,0.9941
AFMJS6676H,JS,0.0063,0.9937
AFMJS6678H,JS,0.0171,0.9829
AFMJS6680H,JS,0.1403,0.8597
AFMJS6681H,JS,0.0091,0.9909
AFMJS6682H,JS,0.2817,0.7183
AFMJS6683H,JS,0.0038,0.9962
AFMJS6687H,JS,0.0275,0.9725
AFMJS6694H,JS,0.0079,0.9921
AFMJS6695H,JS,0.0058,0.9942
AFMJS6696H,JS,0.0723,0.9277
AFMJS6698H,JS,0.1155,0.8845
AFMJS6700H,JS,0.0253,0.9747
AFMJS6702H,JS,0.1649,0.8351
AFMPD6983H,PD,0.3649,0.6351
AFMPD6985H,PD,0.6667,0.3333
AFMPD6986H,PD,0.9462,0.0538
AFMPD6987H,PD,0.9976,0.0024
AFMPD6988H,PD,0.5990,0.4010
AFMPD6989H,PD,0.7470,0.2530
AFMPD6990H,PD,0.5427,0.4573
AFMPD6991H,PD,0.8343,0.1657
AFMPD6992H,PD,0.6996,0.3004
AFMPD6993H,PD,0.6689,0.3311
AFMPD6995H,PD,0.6172,0.3828
AFMPD6998H,PD,0.7466,0.2534
AFMPD7000H,PD,0.7448,0.2552
AFMPD7001H,PD,0.5866,0.4134
AFMPD7005H,PD,0.7607,0.2393
AFMPD7006H,PD,0.6642,0.3358
AFMPS6602H,PS,0.0044,0.9956
AFMPS6603H,PS,0.0021,0.9979
AFMPS6608H,PS,0.0086,0.9914
AFMPS6610H,PS,0.0030,0.9970
AFMPS6612H,PS,0.0128,0.9872
AFMPS6613H,PS,0.1468,0.8532
AFMPS6618H,PS,0.0153,0.9847
AFMPS6622H,PS,0.0054,0.9946
AFMPS6623H,PS,0.0303,0.9697
AFMPS6625H,PS,0.1574,0.8426
AFMPS6626H,PS,0.1829,0.8171
AFMPS6627H,PS,0.0047,0.9953
AFMPX6982H,PD,0.7006,0.2994
AFMWD6915H,WD,0.8638,0.1362
AFMWD6916H,WD,0.7865,0.2135
AFMWD6917H,WD,0.7842,0.2158
AFMWD6918H,WD,0.7609,0.2391
AFMWD6919H,WD,0.7688,0.2312
AFMWD6920H,WD,0.7040,0.2960
AFMWD6921H,WD,0.9002,0.0998
AFMWD6922H,WD,0.8462,0.1538
AFMWD6923H,WD,0.9414,0.0586
AFMWD6924H,WD,0.8206,0.1794
AFMWD6926H,WD,0.8088,0.1912
AFMWD6933H,WD,0.8245,0.1755
AFMWD6935H,WD,0.9425,0.0575
AFMWD6936H,WD,0.8420,0.1580
