AFMGD6799H,GD,0.9960,0.0010,0.0030
AFMGD6801H,GD,0.8560,0.0040,0.1400
AFMGD6802H,GD,0.8670,0.0090,0.1240
AFMGD6803H,GD,0.7960,0.0020,0.2020
AFMGD6804H,GD,0.9410,0.0560,0.0030
AFMGD6805H,GD,0.3060,0.0160,0.6780
AFMGD6812H,GD,0.9270,0.0010,0.0720
AFMGD6814H,GD,0.8030,0.0010,0.1960
AFMGD6818H,GD,0.7600,0.0020,0.2380
AFMGD6819H,GD,0.8550,0.0050,0.1400
AFMGD6820H,GD,0.3630,0.0100,0.6270
AFMGD6821H,GD,0.3610,0.0880,0.5510
AFMGD6822H,GD,0.9930,0.0030,0.0040
AFMGS6734H,GS,0.0090,0.0010,0.9900
AFMGS6735H,GS,0.0780,0.0020,0.9200
AFMGS6736H,GS,0.0090,0.0010,0.9900
AFMGS6737H,GS,0.2260,0.0100,0.7640
AFMGS6738H,GS,0.2140,0.0010,0.7850
AFMGS6739H,GS,0.0950,0.0470,0.8580
AFMGS6740H,GS,0.0120,0.0060,0.9820
AFMGS6743H,GS,0.0020,0.0030,0.9950
AFMGS6745H,GS,0.1340,0.0060,0.8600
AFMGS6747H,GS,0.0930,0.0010,0.9060
AFMGS6750H,GS,0.0040,0.0010,0.9950
AFMGS6751H,GS,0.0080,0.0040,0.9880
AFMGS6752H,GS,0.0010,0.0010,0.9980
AFMGS6755H,GS,0.0110,0.0050,0.9840
AFMGS6756H,GS,0.1650,0.0010,0.8340
AFMJD6855H,JD,0.9910,0.0010,0.0080
AFMJD6856H,JD,0.9980,0.0010,0.0010
AFMJD6857H,JD,0.9300,0.0010,0.0690
AFMJD6858H,JD,0.7130,0.0120,0.2750
AFMJD6859H,JD,0.9000,0.0940,0.0060
AFMJD6861H,JD,0.8510,0.0020,0.1470
AFMJD6864H,JD,0.6770,0.0050,0.3180
AFMJD6873H,JD,0.9860,0.0100,0.0040
AFMJD6875H,JD,0.7590,0.0390,0.2020
AFMJD6876H,JD,0.9050,0.0030,0.0920
AFMJD6877H,JD,0.8282,0.0490,0.1229
AFMJD6878H,JD,0.8350,0.1620,0.0030
AFMJS6675H,JS,0.0030,0.0010,0.9960
AFMJS6676H,JS,0.0050,0.0060,0.9890
AFMJS6678H,JS,0.0250,0.0090,0.9660
AFMJS6680H,JS,0.1768,0.0080,0.8152
AFMJS6681H,JS,0.0050,0.0050,0.9900
AFMJS6682H,JS,0.3327,0.0030,0.6643
AFMJS6683H,JS,0.0020,0.0030,0.9950
AFMJS6687H,JS,0.0150,0.0340,0.9510
AFMJS6694H,JS,0.0300,0.0020,0.9680
AFMJS6695H,JS,0.0060,0.0020,0.9920
AFMJS6696H,JS,0.0530,0.0120,0.9350
AFMJS6698H,JS,0.2230,0.0020,0.7750
AFMJS6700H,JS,0.0040,0.0490,0.9469
AFMJS6702H,JS,0.2010,0.0040,0.7950
AFMPD6983H,PD,0.1662,0.1972,0.6366
AFMPD6985H,PD,0.7780,0.0010,0.2210
AFMPD6986H,PD,0.7740,0.1880,0.0380
AFMPD6987H,PD,0.9970,0.0020,0.0010
AFMPD6988H,PD,0.6360,0.0030,0.3610
AFMPD6989H,PD,0.7740,0.0250,0.2010
AFMPD6990H,PD,0.6290,0.0060,0.3650
AFMPD6991H,PD,0.8280,0.0090,0.1630
AFMPD6992H,PD,0.5440,0.2190,0.2370
AFMPD6993H,PD,0.6244,0.0629,0.3127
AFMPD6995H,PD,0.6016,0.0290,0.3694
AFMPD6998H,PD,0.7370,0.0310,0.2320
AFMPD7000H,PD,0.6350,0.1640,0.2010
AFMPD7001H,PD,0.6424,0.0020,0.3556
AFMPD7005H,PD,0.6420,0.1530,0.2050
AFMPD7006H,PD,0.6540,0.0140,0.3320
AFMPS6602H,PS,0.0030,0.0010,0.9960
AFMPS6603H,PS,0.0010,0.0010,0.9980
AFMPS6608H,PS,0.0090,0.0020,0.9890
AFMPS6610H,PS,0.0020,0.0010,0.9970
AFMPS6612H,PS,0.0060,0.0240,0.9700
AFMPS6613H,PS,0.1420,0.0140,0.8440
AFMPS6618H,PS,0.0030,0.1149,0.8821
AFMPS6622H,PS,0.0030,0.0040,0.9930
AFMPS6623H,PS,0.0100,0.0220,0.9680
AFMPS6625H,PS,0.1808,0.0070,0.8122
AFMPS6626H,PS,0.0060,0.1610,0.8330
AFMPS6627H,PS,0.0030,0.0110,0.9860
AFMPX6982H,PD,0.6110,0.0970,0.2920
AFMWD6915H,WD,0.4430,0.5410,0.0160
AFMWD6916H,WD,0.2330,0.6460,0.1210
AFMWD6917H,WD,0.0940,0.8580,0.0480
AFMWD6918H,WD,0.2250,0.6430,0.1320
AFMWD6919H,WD,0.0410,0.8140,0.1450
AFMWD6920H,WD,0.4370,0.3060,0.2570
AFMWD6921H,WD,0.1021,0.8939,0.0040
AFMWD6922H,WD,0.2710,0.7050,0.0240
AFMWD6923H,WD,0.2452,0.7487,0.0060
AFMWD6924H,WD,0.0090,0.9700,0.0210
AFMWD6926H,WD,0.6907,0.1041,0.2052
AFMWD6933H,WD,0.0770,0.8840,0.0390
AFMWD6935H,WD,0.0020,0.9970,0.0010
AFMWD6936H,WD,0.4925,0.4565,0.0511
