AFMGD6799H,GD,0.9760,0.0240
AFMGD6801H,GD,0.8530,0.1470
AFMGD6802H,GD,0.8520,0.1480
AFMGD6803H,GD,0.7160,0.2840
AFMGD6804H,GD,0.9940,0.0060
AFMGD6805H,GD,0.2950,0.7050
AFMGD6812H,GD,0.8890,0.1110
AFMGD6814H,GD,0.7340,0.2660
AFMGD6818H,GD,0.7100,0.2900
AFMGD6819H,GD,0.9020,0.0980
AFMGD6820H,GD,0.3310,0.6690
AFMGD6821H,GD,0.3550,0.6450
AFMGD6822H,GD,0.9880,0.0120
AFMGS6734H,GS,0.0060,0.9940
AFMGS6735H,GS,0.0420,0.9580
AFMGS6736H,GS,0.0040,0.9960
AFMGS6737H,GS,0.2170,0.7830
AFMGS6738H,GS,0.1510,0.8490
AFMGS6739H,GS,0.1020,0.8980
AFMGS6740H,GS,0.0090,0.9910
AFMGS6743H,GS,0.0050,0.9950
AFMGS6745H,GS,0.1320,0.8680
AFMGS6747H,GS,0.0190,0.9810
AFMGS6750H,GS,0.0040,0.9960
AFMGS6751H,GS,0.0100,0.9900
AFMGS6752H,GS,0.0020,0.9980
AFMGS6755H,GS,0.0100,0.9900
AFMGS6756H,GS,0.0260,0.9740
AFMJD6855H,JD,0.9820,0.0180
AFMJD6856H,JD,0.9970,0.0030
AFMJD6857H,JD,0.8580,0.1420
AFMJD6858H,JD,0.7050,0.2950
AFMJD6859H,JD,0.9840,0.0160
AFMJD6861H,JD,0.8210,0.1790
AFMJD6864H,JD,0.6430,0.3570
AFMJD6873H,JD,0.9900,0.0100
AFMJD6875H,JD,0.8160,0.1840
AFMJD6876H,JD,0.9380,0.0620
AFMJD6877H,JD,0.8900,0.1100
AFMJD6878H,JD,0.9950,0.0050
AFMJS6675H,JS,0.0060,0.9940
AFMJS6676H,JS,0.0050,0.9950
AFMJS6678H,JS,0.0140,0.9860
AFMJS6680H,JS,0.1350,0.8650
AFMJS6681H,JS,0.0080,0.9920
AFMJS6682H,JS,0.2760,0.7240
AFMJS6683H,JS,0.0030,0.9970
AFMJS6687H,JS,0.0220,0.9780
AFMJS6694H,JS,0.0090,0.9910
AFMJS6695H,JS,0.0060,0.9940
AFMJS6696H,JS,0.0810,0.9190
AFMJS6698H,JS,0.1240,0.8760
AFMJS6700H,JS,0.0280,0.9720
AFMJS6702H,JS,0.1720,0.8280
AFMPD6983H,PD,0.3700,0.6300
AFMPD6985H,PD,0.6540,0.3460
AFMPD6986H,PD,0.9440,0.0560
AFMPD6987H,PD,0.9970,0.0030
AFMPD6988H,PD,0.6000,0.4000
AFMPD6989H,PD,0.7170,0.2830
AFMPD6990H,PD,0.5180,0.4820
AFMPD6991H,PD,0.8340,0.1660
AFMPD6992H,PD,0.6960,0.3040
AFMPD6993H,PD,0.6710,0.3290
AFMPD6995H,PD,0.6200,0.3800
AFMPD6998H,PD,0.7470,0.2530
AFMPD7000H,PD,0.7570,0.2430
AFMPD7001H,PD,0.5740,0.4260
AFMPD7005H,PD,0.7700,0.2300
AFMPD7006H,PD,0.6490,0.3510
AFMPS6602H,PS,0.0040,0.9960
AFMPS6603H,PS,0.0020,0.9980
AFMPS6608H,PS,0.0100,0.9900
AFMPS6610H,PS,0.0030,0.9970
AFMPS6612H,PS,0.0120,0.9880
AFMPS6613H,PS,0.1420,0.8580
AFMPS6618H,PS,0.0140,0.9860
AFMPS6622H,PS,0.0050,0.9950
AFMPS6623H,PS,0.0330,0.9670
AFMPS6625H,PS,0.1570,0.8430
AFMPS6626H,PS,0.1890,0.8110
AFMPS6627H,PS,0.0050,0.9950
AFMPX6982H,PD,0.7280,0.2720
AFMWD6915H,WD,0.8780,0.1220
AFMWD6916H,WD,0.7870,0.2130
AFMWD6917H,WD,0.7910,0.2090
AFMWD6918H,WD,0.7590,0.2410
AFMWD6919H,WD,0.7740,0.2260
AFMWD6920H,WD,0.7220,0.2780
AFMWD6921H,WD,0.9110,0.0890
AFMWD6922H,WD,0.8520,0.1480
AFMWD6923H,WD,0.9430,0.0570
AFMWD6924H,WD,0.8260,0.1740
AFMWD6926H,WD,0.8000,0.2000
AFMWD6933H,WD,0.8390,0.1610
AFMWD6935H,WD,0.9500,0.0500
AFMWD6936H,WD,0.8450,0.1550
