AFMGD6799H,GD,0.9840,0.0160
AFMGD6801H,GD,0.8350,0.1650
AFMGD6802H,GD,0.8390,0.1610
AFMGD6803H,GD,0.7370,0.2630
AFMGD6804H,GD,0.9950,0.0050
AFMGD6805H,GD,0.2880,0.7120
AFMGD6812H,GD,0.8970,0.1030
AFMGD6814H,GD,0.7140,0.2860
AFMGD6818H,GD,0.7030,0.2970
AFMGD6819H,GD,0.9280,0.0720
AFMGD6820H,GD,0.3280,0.6720
AFMGD6821H,GD,0.3550,0.6450
AFMGD6822H,GD,0.9910,0.0090
AFMGS6734H,GS,0.0050,0.9950
AFMGS6735H,GS,0.0320,0.9680
AFMGS6736H,GS,0.0050,0.9950
AFMGS6737H,GS,0.2140,0.7860
AFMGS6738H,GS,0.1350,0.8650
AFMGS6739H,GS,0.0650,0.9350
AFMGS6740H,GS,0.0100,0.9900
AFMGS6743H,GS,0.0040,0.9960
AFMGS6745H,GS,0.0940,0.9060
AFMGS6747H,GS,0.0140,0.9860
AFMGS6750H,GS,0.0040,0.9960
AFMGS6751H,GS,0.0110,0.9890
AFMGS6752H,GS,0.0020,0.9980
AFMGS6755H,GS,0.0130,0.9870
AFMGS6756H,GS,0.0170,0.9830
AFMJD6855H,JD,0.9700,0.0300
AFMJD6856H,JD,0.9970,0.0030
AFMJD6857H,JD,0.9020,0.0980
AFMJD6858H,JD,0.7090,0.2910
AFMJD6859H,JD,0.9820,0.0180
AFMJD6861H,JD,0.8170,0.1830
AFMJD6864H,JD,0.6310,0.3690
AFMJD6873H,JD,0.9930,0.0070
AFMJD6875H,JD,0.8180,0.1820
AFMJD6876H,JD,0.9270,0.0730
AFMJD6877H,JD,0.8930,0.1070
AFMJD6878H,JD,0.9960,0.0040
AFMJS6675H,JS,0.0060,0.9940
AFMJS6676H,JS,0.0060,0.9940
AFMJS6678H,JS,0.0180,0.9820
AFMJS6680H,JS,0.1270,0.8730
AFMJS6681H,JS,0.0090,0.9910
AFMJS6682H,JS,0.2750,0.7250
AFMJS6683H,JS,0.0040,0.9960
AFMJS6687H,JS,0.0390,0.9610
AFMJS6694H,JS,0.0070,0.9930
AFMJS6695H,JS,0.0050,0.9950
AFMJS6696H,JS,0.0590,0.9410
AFMJS6698H,JS,0.1080,0.8920
AFMJS6700H,JS,0.0290,0.9710
AFMJS6702H,JS,0.1470,0.8530
AFMPD6983H,PD,0.3720,0.6280
AFMPD6985H,PD,0.6550,0.3450
AFMPD6986H,PD,0.9520,0.0480
AFMPD6987H,PD,0.9980,0.0020
AFMPD6988H,PD,0.5760,0.4240
AFMPD6989H,PD,0.7440,0.2560
AFMPD6990H,PD,0.5280,0.4720
AFMPD6991H,PD,0.8360,0.1640
AFMPD6992H,PD,0.6910,0.3090
AFMPD6993H,PD,0.6480,0.3520
AFMPD6995H,PD,0.6030,0.3970
AFMPD6998H,PD,0.7440,0.2560
AFMPD7000H,PD,0.7190,0.2810
AFMPD7001H,PD,0.5820,0.4180
AFMPD7005H,PD,0.7560,0.2440
AFMPD7006H,PD,0.6590,0.3410
AFMPS6602H,PS,0.0050,0.9950
AFMPS6603H,PS,0.0020,0.9980
AFMPS6608H,PS,0.0090,0.9910
AFMPS6610H,PS,0.0030,0.9970
AFMPS6612H,PS,0.0240,0.9760
AFMPS6613H,PS,0.1500,0.8500
AFMPS6618H,PS,0.0120,0.9880
AFMPS6622H,PS,0.0060,0.9940
AFMPS6623H,PS,0.0260,0.9740
AFMPS6625H,PS,0.1450,0.8550
AFMPS6626H,PS,0.1760,0.8240
AFMPS6627H,PS,0.0040,0.9960
AFMPX6982H,PD,0.6910,0.3090
AFMWD6915H,WD,0.8740,0.1260
AFMWD6916H,WD,0.7910,0.2090
AFMWD6917H,WD,0.7790,0.2210
AFMWD6918H,WD,0.7620,0.2380
AFMWD6919H,WD,0.7530,0.2470
AFMWD6920H,WD,0.7000,0.3000
AFMWD6921H,WD,0.8930,0.1070
AFMWD6922H,WD,0.8490,0.1510
AFMWD6923H,WD,0.9580,0.0420
AFMWD6924H,WD,0.8210,0.1790
AFMWD6926H,WD,0.7990,0.2010
AFMWD6933H,WD,0.8240,0.1760
AFMWD6935H,WD,0.9450,0.0550
AFMWD6936H,WD,0.8370,0.1630
